name,description,price,category,subcategory,collection,rating,brand,colors,reviews,product_id,tags,image_url
Sable Woolen Wisdom Trousers,"Embrace the essence of Dark Academia with our Sable Woolen Wisdom Trousers. Crafted from the finest wool, these trousers feature a classic pleated front, encapsulating the scholarly spirit with a contemporary edge. Perfect for the realms of academia or a refined everyday look.",89.99,Bottoms,Trousers & Pants,Dark Academia,4.7,Canvas & Co.,"['black', 'grey']","['The perfect addition to my Dark Academia wardrobe. Comfortable and stylish!', 'I was impressed with the quality of the wool. They look great with loafers.', 'These trousers are truly versatile, great for my lectures and the library.']",24c55247-f595-4041-bda8-f3e9d1cfe675,['most loved'],https://d3o574pyao1sq3.cloudfront.net/fashion/24c55247-f595-4041-bda8-f3e9d1cfe675.png
Hallowed Halls Woolen Trousers,"Embrace the essence of Dark Academia with these sumptuously tailored woolen trousers. Crafted for the avid lover of the classics, these trousers feature deep pleats and a high waist, mirroring the vintage aesthetic with a modern twist. Perfect for scholarly pursuits or a stroll through ancient libraries.",125.0,Bottoms,Trousers & Pants,Dark Academia,4.5,Echo & Stitch,"['grey', 'black']","['The perfect blend of comfort and vintage chic. Absolutely essential for my wardrobe.', 'I wore these to my literature seminar, and received so many compliments!', 'Beautifully made, but the fit is a bit snug around the waist.']",34828ea3-3ed9-4961-a27a-dac4fc997034,['most loved'],https://d3o574pyao1sq3.cloudfront.net/fashion/34828ea3-3ed9-4961-a27a-dac4fc997034.png
Hallowed Herringbone Overcoat,"A classic herringbone overcoat reimagined for the dark academic enthusiast. Its heavy wool fabric and deep, shadowy grey and black blend promise warmth and whispered tales of yore. Perfect for layering over scholarly ensembles, its tailored fit and understated elegance make it a staple for any ivy-league inspired wardrobe.",249.99,Outerwear,Coats,Dark Academia,4.7,Echo & Stitch,"['grey', 'black']","['The quality is unmatched, and it feels like stepping into a Victorian novel!', ""Perfect for brisk walks across campus. It's not just a coat, it's a statement."", 'Truly a timeless piece. The craftsmanship is impeccable.']",f3505634-44e2-4931-8e20-0c5ff70c42ce,['new in'],https://d3o574pyao1sq3.cloudfront.net/fashion/f3505634-44e2-4931-8e20-0c5ff70c42ce.png
Greystone Woolen Scholar Coat,"Embrace the essence of Dark Academia with our Greystone Woolen Scholar Coat. Crafted from luxurious wool fabric, this coat features a timeless double-breasted design, deep side pockets, and a quintessential back slit for ease of movement. Its structured silhouette is accentuated with subtle burgundy velvet collar detailing, offering a sophisticated nod to academic excellence.",249.99,Outerwear,Coats,Dark Academia,4.8,Solemn Chic,"['grey', 'burgundy']","[""The quality exceeded my expectations - it's both warm and stylish!"", 'Received countless compliments, truly captures the Dark Academia vibe.', 'The velvet collar detail is a lovely touch. A must-have for any enthusiast.']",8c2dcf1a-819d-4a01-b70c-3abf90944026,[],https://d3o574pyao1sq3.cloudfront.net/fashion/8c2dcf1a-819d-4a01-b70c-3abf90944026.png
Burgundy Velvet Nightfall Coat,"Immerse yourself in the luxurious touch of our Burgundy Velvet Nightfall Coat, designed for the erudite and the stylish. This piece marries the elegance of academic grandeur with the comfort of modern tailoring. Crafted from premium velvet in a deep burgundy, it features a classic silhouette with updated touches such as structured shoulders and a subtly cinched waist. Perfect for cloaking any ensemble with a touch of scholarly mystique.",185.0,Outerwear,Coats,Dark Academia,4.8,Solemn Chic,['red'],"['This coat transformed my winter wardrobe. The color and fabric feel so luxurious!', 'Received numerous compliments at an academic conference. It’s both cozy and commanding.', 'Exceptional quality, but the fit was slightly snug at the shoulders. Still, a stunning coat overall.']",75fb9f8b-b6ee-4e49-9c42-b7da69f3f7de,"['new in', 'most loved']",https://d3o574pyao1sq3.cloudfront.net/fashion/75fb9f8b-b6ee-4e49-9c42-b7da69f3f7de.png
Gothic Scholar Trench Coat,"Immerse yourself in the romanticism of the dark academia aesthetic with our Gothic Scholar Trench Coat. Tailored for the intellectually curious, this piece combines the timeless elegance of historic academic wear with a touch of modern sophistication. Crafted from premium wool blend in deep green, it features classic details like a double-breasted front, epaulettes, and a belted waist—perfect for scholarly pursuits or midnight musings.",249.99,Outerwear,Coats,Dark Academia,4.5,Solemn Chic,"['green', 'black']","['The perfect addition to my dark academia wardrobe. The deep green color and fit are impeccable.', ""This coat exudes an old-world charm that's hard to find. It's warm, stylish, and gets compliments everywhere."", 'Beautifully made and surprisingly versatile. It became my go-to coat for chilly evenings.']",782ef01b-ecbb-41b8-bbc3-225ccc828fb5,[],https://d3o574pyao1sq3.cloudfront.net/fashion/782ef01b-ecbb-41b8-bbc3-225ccc828fb5.png
Thornfield Herringbone Tailcoat,"Inspired by the brooding romanticism of Gothic literature, this Thornfield Herringbone Tailcoat embodies the essence of Dark Academia. Precisely tailored in a classic herringbone, it features structured shoulders, a cinched waist, and intricate button detailing that harkens back to historic academic institutions. Whether pacing the halls of ivy-covered buildings or pondering over classical texts, this coat envelops you in the aesthetic of scholarly pursuits and moody elegance.",189.99,Outerwear,Coats,Dark Academia,4.8,Solemn Chic,"['grey', 'black']","['The quintessence of academic chic. Pairs wonderfully with my collection of turtlenecks and trousers.', 'I feel straight out of a Brontë novel whenever I wear this. Absolutely gorgeous and timeless.', ""Surprisingly versatile and incredibly well made. It's become a staple in my autumn-winter rotation.""]",80296893-29bf-4702-9a2c-dd3916cb3a35,[],https://d3o574pyao1sq3.cloudfront.net/fashion/80296893-29bf-4702-9a2c-dd3916cb3a35.png
Gothic Greystone Woolen Coat,"Embody the essence of Dark Academia with this finely tailored woolen coat. Its heavy fabric protects against the chill of ancient libraries, while the deep grey tones echo the stony facades of historical institutions. Designed with a high collar, intricate button detailing, and discreet pockets for your reading essentials.",249.99,Outerwear,Coats,Dark Academia,4.8,Echo & Stitch,"['grey', 'black']","[""The perfect coat for chilly campus walks. Feels like I've stepped out of a gothic novel."", ""Exquisite craftsmanship! The details are impeccable, and it's surprisingly warm."", 'Was a hit at the literary conference. Elegant and practical. A treasure for any wardrobe.']",b02a31e3-e046-4c54-9dd8-67f523ee6ca0,[],https://d3o574pyao1sq3.cloudfront.net/fashion/b02a31e3-e046-4c54-9dd8-67f523ee6ca0.png
Gothic Greenwood Blazer,"Crafted from richly textured tweed, the Gothic Greenwood Blazer combines an earthy deep green tone with the elegance of traditional tailoring. Its structured silhouette is accentuated by a notched lapel and a single-breasted front, embodying the spirit of Dark Academia aesthetics with a touch of modern sophistication.",179.99,Outerwear,Blazers,Dark Academia,4.8,Solemn Chic,"['green', 'black']","[""Perfect mix of vintage charm and modern fit. I've received so many compliments."", 'The deep green color is even more beautiful in person. It feels like wearing a piece of history.', 'I wore this to a conference and felt both professional and stylish. Definitely a new favorite.']",2e6b68ae-8cf1-4aaf-9e7a-ddc113e8b33d,[],https://d3o574pyao1sq3.cloudfront.net/fashion/2e6b68ae-8cf1-4aaf-9e7a-ddc113e8b33d.png
Vintage Scholar Herringbone Blazer,"Crafted for the devoted academic, this herringbone blazer exudes timeless elegance. Its deep burgundy hue and tailored fit invoke the spirit of historic scholarly pursuits, making it perfect for both intellectual gatherings and stylish, everyday wear. Detailed with traditional elbow patches and adorned with antique brass buttons, it stands as a testament to classic Dark Academia aesthetic.",125.0,Outerwear,Blazers,Dark Academia,4.8,Echo & Stitch,"['burgundy', 'grey']","['Absolutely love the vintage vibe of this blazer! It’s like stepping into the world of my favorite gothic novels.', 'The quality is superb, and the fit is just as described. Perfect for my campus wardrobe.', 'Finally, a blazer that captures the essence of Dark Academia. Classy, timeless, and incredibly versatile.']",d6502bd6-f06d-43fc-962a-350a60a171e0,[],https://d3o574pyao1sq3.cloudfront.net/fashion/d6502bd6-f06d-43fc-962a-350a60a171e0.png
Hedera Herringbone Blazer,"Embody the essence of Dark Academia with our Hedera Herringbone Blazer. Crafted with meticulous attention to detail, this piece features a timeless herringbone pattern in deep green and black, offering an air of scholarly elegance. Its structured silhouette and classic notched lapels exude an aura of understated sophistication, making it a perfect choice for those who take inspiration from the moody, intellectual ambiance of gothic literature and classical academia.",149.99,Outerwear,Blazers,Dark Academia,4.8,Solemn Chic,"['green', 'black']","['The perfect blazer for my dark academia wardrobe. Love the deep green and the fit!', 'Felt like a protagonist in a gothic novel. Added elegance to every outfit.', 'Surprisingly versatile and very well-made. Received numerous compliments.']",561b11ab-d385-4e56-9494-964b277936e8,[],https://d3o574pyao1sq3.cloudfront.net/fashion/561b11ab-d385-4e56-9494-964b277936e8.png
Gothic Reverie Velvet Dress,"Embrace the essence of Dark Academia with our Gothic Reverie Velvet Dress. This piece combines the luxurious feel of rich velvet with a vintage-inspired design, perfect for scholarly pursuits and evening gatherings alike. Featuring a fitted waist, flared skirt, and lantern sleeves, it's an ode to the romanticized academia aesthetic. Available in deep green and black to align with the dark, earthy palette of your sophisticated wardrobe.",120.0,Dresses & Jumpsuits,Formal Dresses,Dark Academia,4.8,Solemn Chic,"['green', 'black']","['The velvet is sumptuously soft and the fit is magically flattering.', 'Wore this to a university event and it was a hit! Truly captures the Dark Academia vibe.', 'The green is more enchanting in person and the black is as timeless as expected. A new staple in my wardrobe.']",faba2ef7-efdd-4816-8c96-d54b3da7b5cb,[],https://d3o574pyao1sq3.cloudfront.net/fashion/faba2ef7-efdd-4816-8c96-d54b3da7b5cb.png
Hearthstone Wool Blend Jumpsuit,"Embrace the essence of Dark Academia with our Hearthstone Wool Blend Jumpsuit. Engineered for the intellectual and sartorially inclined, this piece merges comfort with classical elegance. Featuring a tailored fit, deep pockets for your philosophical treaties, and a cinched waist to accentuate form, it's an ode to timeless academic pursuits. Perfect for library strolls or contemplative café visits.",189.99,Dresses & Jumpsuits,Jumpsuits & Rompers,Dark Academia,4.8,Echo & Stitch,"['grey', 'black']","['The perfect blend of comfort and style. I feel like a modern-day philosopher!', ""Impressed with the quality and fit. It's become my go-to for scholarly events."", 'Chic and functional - pockets are a plus for carrying my essentials!']",4d380c9a-188d-4a8f-a495-a2d335fdf3cd,[],https://d3o574pyao1sq3.cloudfront.net/fashion/4d380c9a-188d-4a8f-a495-a2d335fdf3cd.png
Gothic Vine Pleated Midi Dress,"Embrace the enigmatic essence of Dark Academia with our Gothic Vine Pleated Midi Dress. Crafted from rich, textured fabric, this dress features a high-neck collar and long, flowing sleeves, epitomizing scholarly elegance. The deep burgundy hue and delicate pleating detail will transport you to an era of romanticized learning and Gothic sophistication.",120.0,Dresses & Jumpsuits,Casual Dresses,Dark Academia,4.8,Solemn Chic,['burgundy'],"['The fabric feels absolutely luxurious and the fit is perfectly true to size.', ""I've never felt more like wandering through an old library in my life. Amazing attention to detail!"", 'Stunning dress, but a bit pricey. Worth it for the quality though!']",6d77603f-6745-418e-825d-147d05727db4,[],https://d3o574pyao1sq3.cloudfront.net/fashion/6d77603f-6745-418e-825d-147d05727db4.png
Gothic Velvet Dream Dress,"Embrace the heart of Dark Academia with our Gothic Velvet Dream Dress. Crafted from luxurious, deep burgundy velvet, this dress features a fitted bodice with subtle drapery to evoke the romanticism of Gothic literature. The full, flowing skirt whispers tales of ancient halls and scholarly pursuits, making it perfect for those who carry the spirit of classical learning in their hearts.",120.0,Dresses & Jumpsuits,Formal Dresses,Dark Academia,4.7,Echo & Stitch,['burgundy'],"['The moment I put on this dress, I felt like a character out of a Brontë novel. Absolutely enchanting.', 'Beautiful dress but runs a bit snug in the waist. The velvet is top-notch though.', 'I wore this for my graduation, and it was perfect. Comfortable, yet I felt completely in touch with the Dark Academia aesthetic.']",ec2ee246-a159-465c-852e-3e6d6d8ac684,[],https://d3o574pyao1sq3.cloudfront.net/fashion/ec2ee246-a159-465c-852e-3e6d6d8ac684.png
Vintage Gale Pleated Dress,"Embody the spirit of Dark Academia with our Vintage Gale Pleated Dress. Designed for those who cherish the elegance of classical academia, this dress features deep burgundy pleats, evoking a timeless scholarly aesthetic. The refined silhouette, accentuated by delicate vintage-inspired sleeve details, makes it perfect for explorations through ancient libraries or quiet afternoons spent in contemplation of Gothic literature.",120.0,Dresses & Jumpsuits,Casual Dresses,Dark Academia,4.5,Solemn Chic,['burgundy'],"['The perfect dress for my poetry readings. It feels like stepping back in time.', 'Truly captures the Dark Academia aesthetic. The fabric quality is superb!', 'Wished it came in more colors, but the design is flawless.']",e48395b7-1ac6-4c7b-9abc-e18dfb333b42,[],https://d3o574pyao1sq3.cloudfront.net/fashion/e48395b7-1ac6-4c7b-9abc-e18dfb333b42.png
Victorian Velvet Jumpsuit,"Evoke the bygone era of romance and scholarship with our plush velvet jumpsuit. Featuring a high neck, fitted waist, and wide-legged silhouette, this piece melds elegance with academic charm. Perfect for library strolls or philosophical debates under the stars.",120.0,Dresses & Jumpsuits,Jumpsuits & Rompers,Dark Academia,4.5,Solemn Chic,"['black', 'burgundy']","[""Absolutely in love with the vintage vibe of this jumpsuit. It's like stepping into a novel!"", 'The fit is incredible, it truly flatters the figure while embracing that old-school charm.', ""Wore this to a university event, and the compliments didn't stop. It's both comfortable and striking.""]",2b213661-3a22-417b-b206-56af5e633b54,[],https://d3o574pyao1sq3.cloudfront.net/fashion/2b213661-3a22-417b-b206-56af5e633b54.png
